item_id,po_id,item_name,oem_part_code,quantity,uom,unit_price,discount,taxable,gst_rate,gst_amount,billable_value,total_qty,created_at,updated_at
180,1089,50100035,0,2.00,Nos,200.00,0.00,400.00,,72.00,472.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
181,1089,30100042,0,5.00,Nos,130.00,0.00,650.00,,117.00,767.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
182,1089,30100043,0,5.00,Nos,130.00,0.00,650.00,,117.00,767.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
183,1089,30100044,0,5.00,Nos,165.00,0.00,825.00,,148.50,973.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
184,1089,30100012,0,60.00,Nos,140.00,0.00,8400.00,,1512.00,9912.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
185,1089,50100025,0,100.00,Nos,5.00,0.00,500.00,,90.00,590.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
186,1089,30100189,0,60.00,Nos,8.00,0.00,480.00,,86.40,566.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
187,1089,30100145,0,100.00,Nos,9.00,0.00,900.00,,162.00,1062.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
188,1089,30160071,0,30.00,Nos,15.00,0.00,450.00,,81.00,531.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
189,1089,30160072,0,30.00,Nos,18.00,0.00,540.00,,97.20,637.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
190,1089,30160074,0,30.00,Nos,30.00,0.00,900.00,,162.00,1062.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
191,1089,30160023,0,50.00,Nos,12.00,0.00,600.00,,108.00,708.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
192,1089,30160019,0,60.00,Nos,18.00,0.00,1080.00,,194.40,1274.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
193,1089,30140410,0,48.00,Nos,325.00,0.00,15600.00,,2808.00,18408.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
194,1089,30100126,0,100.00,Nos,18.00,0.00,1800.00,,324.00,2124.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
195,1089,40400071,0,20.00,Nos,260.00,0.00,5200.00,,936.00,6136.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
196,1089,30240005,0,5.00,Nos,1250.00,0.00,6250.00,,1125.00,7375.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
197,1089,30140028,0,10.00,Nos,275.00,0.00,2750.00,,495.00,3245.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
198,1089,40010015,0,10.00,Nos,185.00,0.00,1850.00,,333.00,2183.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
199,1089,30140197,0,80.00,Nos,170.00,0.00,13600.00,,2448.00,16048.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
200,1487,30070001,0,246.00,Bags,245.00,0.00,60270.00,,16875.60,77145.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
201,1089,30140367,0,10.00,Nos,1300.00,0.00,13000.00,,2340.00,15340.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
202,1089,60330019,0,5.00,Nos,155.00,0.00,775.00,,139.50,914.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
203,1089,99940043,0,10.00,Nos,15.00,0.00,150.00,,27.00,177.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
204,1089,30020005,0,2.00,Nos,1250.00,0.00,2500.00,,450.00,2950.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
205,1089,30020002,0,2.00,Nos,650.00,0.00,1300.00,,234.00,1534.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
206,1089,50210125,0,5.00,Nos,80.00,0.00,400.00,,72.00,472.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
207,1089,50210124,0,2.00,Nos,420.00,0.00,840.00,,151.20,991.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
208,1089,60100032,0,100.00,Nos,5.00,0.00,500.00,,90.00,590.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
209,1089,60100031,0,10.00,Nos,15.00,0.00,150.00,,27.00,177.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
210,1089,30100274,0,2.00,Nos,4100.00,0.00,8200.00,,1476.00,9676.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
211,1089,20310036,0,5.00,Nos,325.00,0.00,1625.00,,292.50,1917.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
212,1089,30140447,0,2.00,Mtrs,1380.00,0.00,2760.00,,496.80,3256.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
213,1089,40440695,0,10.00,Nos,180.00,0.00,1800.00,,324.00,2124.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
214,1089,30420085,0,25.00,Nos,130.00,0.00,3250.00,,585.00,3835.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
215,1089,50210346,0,1.00,Nos,47.00,0.00,47.00,,8.46,55.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
216,1089,50210284,0,1.00,Nos,1580.00,0.00,1580.00,,284.40,1864.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
217,1089,40101742,0,1.00,Nos,45.00,0.00,45.00,,8.10,53.10,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
218,1089,50210293,0,2.00,Nos,60.00,0.00,120.00,,21.60,141.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
219,1089,50100034,0,2.00,Nos,200.00,0.00,400.00,,72.00,472.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
220,1089,50210256,0,3.00,Nos,650.00,0.00,1950.00,,351.00,2301.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
221,1089,50210239,0,3.00,Nos,220.00,0.00,660.00,,118.80,778.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
222,1089,40101739,0,1.00,Nos,72.00,0.00,72.00,,12.96,84.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
223,1089,40210467,0,2.00,Nos,68.00,0.00,136.00,,24.48,160.48,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
224,1089,50100076,0,1.00,Nos,600.00,0.00,600.00,,108.00,708.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
225,1089,50100077,0,1.00,Nos,1300.00,0.00,1300.00,,234.00,1534.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
226,1089,50210411,0,2.00,Nos,120.00,0.00,240.00,,43.20,283.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
227,1089,50210355,0,1.00,Nos,280.00,0.00,280.00,,50.40,330.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
228,1089,40101750,0,1.00,Nos,68.00,0.00,68.00,,12.24,80.24,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
229,1089,50210136,0,1.00,Nos,550.00,0.00,550.00,,99.00,649.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
230,1089,50210126,0,1.00,Nos,155.00,0.00,155.00,,27.90,182.90,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
231,1089,31760021,0,1.00,Nos,480.00,0.00,480.00,,86.40,566.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
232,1089,50210122,0,1.00,Nos,380.00,0.00,380.00,,68.40,448.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
233,1089,30540146,0,2.00,Nos,1150.00,0.00,2300.00,,414.00,2714.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
234,1089,30100058,0,100.00,Kgs,30.00,0.00,3000.00,,540.00,3540.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
235,1089,30100041,0,5.00,Nos,120.00,0.00,600.00,,108.00,708.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
236,1089,30100193,0,100.00,Nos,18.00,0.00,1800.00,,324.00,2124.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
237,1089,30160009,0,50.00,Nos,35.00,0.00,1750.00,,315.00,2065.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
238,1089,30100175,0,20.00,Nos,145.00,0.00,2900.00,,522.00,3422.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
239,1089,60100030,0,10.00,Nos,255.00,0.00,2550.00,,459.00,3009.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
240,1089,50210062,0,2.00,Nos,2250.00,0.00,4500.00,,810.00,5310.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
241,1089,50210221,0,1.00,Nos,45.00,0.00,45.00,,8.10,53.10,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
242,1089,50210080,0,2.00,Nos,155.00,0.00,310.00,,55.80,365.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
243,1089,30160021,0,20.00,Nos,25.00,0.00,500.00,,90.00,590.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
244,1089,60330014,0,10.00,Nos,145.00,0.00,1450.00,,261.00,1711.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
245,1089,50210492,0,1.00,Nos,1050.00,0.00,1050.00,,189.00,1239.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
246,1089,30100045,0,5.00,Nos,200.00,0.00,1000.00,,180.00,1180.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
247,1089,30160022,0,100.00,Nos,8.00,0.00,800.00,,144.00,944.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
248,1089,30160018,0,50.00,Nos,12.00,0.00,600.00,,108.00,708.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
249,1089,50100011,0,2.00,Nos,3750.00,0.00,7500.00,,1350.00,8850.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
250,1089,50210123,0,1.00,Nos,280.00,0.00,280.00,,50.40,330.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
251,1089,60350001,0,1.00,Mtrs,80.00,0.00,80.00,,14.40,94.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
252,1284,41210235,0,1.00,Nos,71.19,0.00,71.19,,12.82,84.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
253,1089,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.06,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
254,1002,21650023,0,210.00,Ltrs,125.00,0.00,26250.00,,4725.00,30975.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
255,1002,21680018,0,420.00,Ltrs,110.00,0.00,46200.00,,8316.00,54516.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
256,1002,21660022,0,210.00,Ltrs,140.00,0.00,29400.00,,5292.00,34692.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
257,1002,21660021,0,210.00,Ltrs,190.00,0.00,39900.00,,7182.00,47082.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
258,458,General Repairs - HEMM,0,1.00,Nos,15690.00,0.00,15690.00,,2824.20,18514.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
259,458,General Repairs - HEMM,0,1.00,Nos,17940.00,0.00,17940.00,,3229.20,21169.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
260,458,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
261,577,General Repairs - HEMM,0,1.00,Nos,4850.00,0.00,4850.00,,873.00,5723.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
262,1682,31760257,0,1.00,Nos,16016.00,0.00,16016.00,,2882.88,18898.88,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
263,1682,31760255,0,2.00,Nos,4067.00,0.00,8134.00,,1464.12,9598.12,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
264,1682,31760256,0,1.00,Nos,36439.00,0.00,36439.00,,6559.02,42998.02,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
265,1682,31760254,0,1.00,Nos,2372.00,0.00,2372.00,,426.96,2798.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
266,1682,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.02,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
267,846,30140465,8536,15.00,Nos,13000.00,0.00,195000.00,,35100.00,230100.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
268,728,40300329,0,50.00,Nos,8.00,0.00,400.00,,72.00,472.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
269,728,40101726,0,1.00,Nos,503.00,0.00,503.00,,90.54,593.54,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
270,728,40240849,0,2.00,Nos,591.00,0.00,1182.00,,212.76,1394.76,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
271,728,40241002,0,2.00,Nos,4197.00,0.00,8394.00,,1510.92,9904.92,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
272,728,40241123,0,6.00,Nos,736.00,0.00,4416.00,,794.88,5210.88,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
273,728,40103457,0,10.00,Nos,200.00,0.00,2000.00,,360.00,2360.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
274,728,40101726,0,1.00,Nos,857.00,0.00,857.00,,154.26,1011.26,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
275,728,40241014,0,2.00,Nos,2499.00,0.00,4998.00,,899.64,5897.64,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
276,728,40240511,0,1.00,Nos,375.00,0.00,375.00,,67.50,442.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
277,728,40241475,0,5.00,Nos,755.00,0.00,3775.00,,679.50,4454.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
278,728,40241698,0,2.00,Nos,4197.00,0.00,8394.00,,1510.92,9904.92,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
279,728,40300330,0,50.00,Nos,6.00,0.00,300.00,,54.00,354.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
280,728,40101726,0,1.00,Nos,268.00,0.00,268.00,,48.24,316.24,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
281,728,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.16,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
282,1190,30170133,0,100.00,Nos,28.00,0.00,2800.00,,504.00,3304.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
283,1190,99920105,0,3.00,Nos,3760.00,0.00,11280.00,,2030.40,13310.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
284,1190,30170071,0,100.00,Nos,34.00,0.00,3400.00,,612.00,4012.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
285,1190,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
286,1842,40440305,0,1.00,Nos,2199.15,0.00,2199.15,,395.84,2594.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
287,1842,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
288,1687,40100526,0,1.00,Nos,1835.94,0.00,1835.94,,514.06,2350.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
289,1687,41550084,0,1.00,Nos,1757.82,0.00,1757.82,,492.18,2250.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
290,1687,41550083,0,1.00,Nos,781.24,0.00,781.24,,218.74,999.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
291,1687,40030331,0,1.00,Nos,1210.94,0.00,1210.94,,339.06,1550.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
292,1687,41550085,0,1.00,Nos,1601.56,0.00,1601.56,,448.44,2050.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
293,1687,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.02,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
294,709,31760035,0,16.38,Tons,39000.00,0.00,638820.00,,114987.60,753807.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
295,709,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
296,991,31760199,0,22.21,Tons,40198.00,0.00,892797.58,,160703.56,1053501.14,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
297,991,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.14,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
298,119,40510200,0,6.00,Nos,406.00,0.00,2436.00,,682.08,3118.08,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
299,119,60290002,0,2.00,Nos,16872.46,0.00,33744.92,,9448.58,43193.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
300,119,60530028,0,6.00,Nos,1170.00,0.00,7020.00,,1965.60,8985.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
301,119,60290002,0,6.00,Nos,16500.00,0.00,99000.00,,27720.00,126720.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
302,119,60290015,0,1.00,Nos,15816.61,0.00,15816.61,,4428.65,20245.26,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
303,119,60100043,0,7.00,Nos,1080.00,0.00,7560.00,,2116.80,9676.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
304,119,60530028,0,7.00,Nos,1170.00,0.00,8190.00,,2293.20,10483.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
305,119,60290015,0,4.00,Nos,16872.46,0.00,67489.84,,18897.16,86387.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
306,119,60290015,0,4.00,Nos,19710.00,0.00,78840.00,,22075.20,100915.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
307,119,60530028,0,4.00,Nos,1250.00,0.00,5000.00,,1400.00,6400.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
308,119,60290036,0,4.00,Nos,480.00,0.00,1920.00,,537.60,2457.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
309,119,60290033,0,2.00,Nos,15257.18,0.00,30514.36,,8544.02,39058.38,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
310,119,60100041,0,2.00,Nos,440.00,0.00,880.00,,246.40,1126.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
311,119,60530001,0,2.00,Nos,1549.00,0.00,3098.00,,867.44,3965.44,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
312,119,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
313,1848,41270007,0,1.00,Nos,585.00,0.00,585.00,,163.80,748.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
314,1848,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
315,1564,30540181,83111000,15.00,Kgs,3150.00,2362.50,44887.50,,8079.75,52967.25,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
316,1564,30540168,83111000,35.00,Nos,2200.00,3850.00,73150.00,,13167.00,86317.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
317,1564,30540205,83111000,20.00,Box,2200.00,2200.00,41800.00,,7524.00,49324.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
318,1564,30540210,83111000,15.00,Box,2200.00,1650.00,31350.00,,5643.00,36993.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
319,1564,30540207,83111000,5.00,Box,2100.00,525.00,9975.00,,1795.50,11770.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
320,1284,41140176,0,1.00,Nos,66.95,0.00,66.95,,12.06,79.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
321,1564,30540161,83111000,10.00,Nos,6875.00,3437.50,65312.50,,11756.25,77068.75,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
322,1564,30540162,83111000,5.00,Kgs,6875.00,1718.75,32656.25,,5878.13,38534.38,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
323,1564,30420053,83111000,20.00,Pairs,320.00,320.00,6080.00,,1094.40,7174.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
324,1564,30540200,83111000,24.00,Nos,50.00,60.00,1140.00,,205.20,1345.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
325,1564,30540060,83111000,20.00,Nos,185.00,185.00,3515.00,,632.70,4147.70,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
326,1564,30420047,83111000,30.00,Nos,25.00,37.50,712.50,,128.25,840.75,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
327,1564,30420056,83111000,50.00,Nos,3.00,7.50,142.50,,25.65,168.15,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
328,1564,30540268,83111000,20.00,Nos,75.00,75.00,1425.00,,256.50,1681.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
329,1564,30160126,83111000,25.00,Nos,65.00,81.25,1543.75,,277.88,1821.63,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
330,1564,30540273,83111000,50.00,Nos,60.00,150.00,2850.00,,513.00,3363.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
331,1564,30540291,83111000,10.00,Pkts,2110.00,1055.00,20045.00,,3608.10,23653.10,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
332,1564,30540292,83111000,5.00,Pkts,2110.00,527.50,10022.50,,1804.05,11826.55,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
333,1564,30540339,83111000,5.00,Nos,3950.00,987.50,18762.50,,3377.25,22139.75,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
334,1564,30420054,83111000,2.00,Nos,350.00,35.00,665.00,,119.70,784.70,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
335,1564,30420063,83111000,1.00,Nos,550.00,27.50,522.50,,94.05,616.55,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
336,1564,30540293,83111000,10.00,Pkts,12670.00,6335.00,120365.00,,21665.70,142030.70,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
337,1564,50210064,83111000,2.00,Nos,3250.00,325.00,6175.00,,1111.50,7286.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
338,1564,30540057,83111000,30.00,Nos,667.00,1000.50,19009.50,,3421.71,22431.21,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
339,1564,50210492,83111000,1.00,Nos,1000.00,50.00,950.00,,171.00,1121.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
340,1564,30540295,83111000,2.00,Nos,225.00,22.50,427.50,,76.95,504.45,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
341,1564,30540160,83111000,5.00,Nos,6875.00,1718.75,32656.25,,5878.13,38534.38,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
342,1564,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.10,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
343,1578,21660021,0,210.00,Ltrs,190.00,0.00,39900.00,,7182.00,47082.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
344,1890,30160375,0,600.00,Nos,3.50,0.00,2100.00,,378.00,2478.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
345,1890,50210011,0,2.00,Nos,1760.00,0.00,3520.00,,633.60,4153.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
346,1890,30170119,0,100.00,Nos,38.52,0.00,3852.00,,693.36,4545.36,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
347,1890,40160699,0,10.00,Nos,189.00,0.00,1890.00,,340.20,2230.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
348,1890,30170776,0,10.00,Nos,35.00,0.00,350.00,,63.00,413.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
349,1890,40171493,0,200.00,Nos,14.64,0.00,2928.00,,527.04,3455.04,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
350,1890,40141026,0,50.00,Nos,11.00,0.00,550.00,,99.00,649.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
351,1890,30100082,0,252.00,Gms,4.20,0.00,1058.40,,190.52,1248.92,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
352,1890,30100136,0,25.00,Nos,40.00,0.00,1000.00,,180.00,1180.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
353,1890,30540038,0,25.00,Nos,20.00,0.00,500.00,,90.00,590.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
354,1890,30540273,0,25.00,Nos,57.00,0.00,1425.00,,256.50,1681.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
355,1890,30540037,0,10.00,Nos,160.00,0.00,1600.00,,288.00,1888.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
356,1890,40020124,0,39.00,Nos,520.00,0.00,20280.00,,3650.40,23930.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
357,1890,30540718,0,100.00,Nos,3.72,0.00,372.00,,66.96,438.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
358,1890,30540718,0,100.00,Nos,8.00,0.00,800.00,,144.00,944.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
359,1890,50210064,0,1.00,Nos,2200.00,0.00,2200.00,,396.00,2596.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
360,1890,30270003,0,10.00,Nos,130.00,0.00,1300.00,,234.00,1534.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
361,1890,30170131,0,20.00,Nos,200.00,0.00,4000.00,,720.00,4720.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
362,1890,40171493,0,60.00,Nos,14.64,0.00,878.40,,158.12,1036.52,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
363,1890,30170212,0,50.00,Nos,11.00,0.00,550.00,,99.00,649.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
364,1890,30170338,0,144.00,Nos,4.00,0.00,576.00,,103.68,679.68,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
