113,TP24-25/PO 1662,25-03-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
114,TP24-25POAR 833,11-01-2025,,,,,,,,,,31:03.3,31:03.3,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  ,close
115,CM24-25/PO 104,11-03-2025,,,,,,,,,,31:03.3,31:03.3,S06646,REVETHI DEALERS PRIVATE LIMITED - JHARKHAND (NEW),20AABCR7242R2Z4,,"KHATA NO.26,PLOT NO.302,303,304JANGALPURJharkhandIndia",AABCR7242R  ,close
116,NN24-25/PO 2,15-02-2025,,,,,,,,,,31:03.3,31:03.3,S06988,SAI & SOM HARDWARE,21AIBPD6265H1ZP,,"KOSALA,LAXMI BAZAROdishaIndia",AIBPD6265H  ,close
117,CM24-25POAR 1099,28-03-2025,,,,,,,,,,31:03.3,31:03.3,S04444,ARSHYAN BATTERY,20BOHPA1007F1Z1,,MAIN ROADJharkhandIndia,BOHPA1007F  ,close
118,TP24-25/PO 1298,25-01-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
119,TP24-25/PO 1570,02-01-2025,,,,,,,,,,31:03.3,31:03.3,S06740,UNI LOGITRANS INDIA PRIVATE LIMITED,21AABCU1064A1Z7,,"MOUZA-BRAJRAJNAGAR TOWN UNIT NO,2JHARSUGUDAOdishaIndia",AABCU1064A  ,close
120,TP24-25POAR 935,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S06540,WIRTGEN INDIA PVT LTD - CHHATTISGARH,22AAACW2816R1Z3,,"PLOT NO.348/3/C/1,BESIDE VRINDAVAN COMPLEXRAIGARHChhattisgarhIndia",AAACW2816R  ,close
121,PC24-25POAR 460,10-01-2025,,,,,,,,,,31:03.3,31:03.3,S03870,GARUDA POWER PRIVATE LTD-JHARKHAND,20AADCG3908M1ZR,,"PLOT NO.43, WARD NO. 194JharkhandIndia",AADCG3908M  ,close
122,PC24-25POAR 479,25-01-2025,,,,,,,,,,31:03.3,31:03.3,S04986,INDOFLEX - WEST BENGAL,19AABFI5305F1ZO,,"A-26,POLYTECHNIC ROADWest BengalIndia",AABFI5305F  ,close
123,CM24-25POAR 926,27-01-2025,,,,,,,,,,31:03.3,31:03.3,S04398,MEHTA MOTORS,20ABGPM4842H1ZX,,ITKI ROADJharkhandIndia,ABGPM4842H  ,close
124,TP24-25/PO 1626,22-03-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
125,AN24-25/PO 694,26-02-2025,,,,,,,,,,31:03.3,31:03.3,S06393,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-ODISHA,21AAHCI1010J1Z8,,SAMBALPUROdishaIndia,AAHCI1010J  ,close
126,TP24-25/PO 1280,24-01-2025,,,,,,,,,,31:03.3,31:03.3,S04158,JTRONIX TECHNOLOGIES,27CROPS6494M1ZJ,,"GALA NO.10,TURBHE INDUSTRIAL PARKMaharashtraIndia",CROPS6494M  ,close
127,TP24-25POAR 1015,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S06485,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED - CHATTISGARH,22AAHCI1010J1Z6,,"PLOT NO 13/1, 13/3, 51/1RAIGARHChhattisgarhIndia",AAHCI1010J  ,close
128,J224-25/PO 341,01-01-2025,,,,,,,,,,31:03.3,31:03.3,S00096,GAYATTRI ENTERPRISES - MP,23APVPS2450Q1Z2,,TRANSPORT NAGAR. SHOP NO 69.72SINGRAULIMadhya PradeshIndia,APVPS2450Q  ,close
129,AN24-25/PO 764,20-03-2025,,,,,,,,,,31:03.3,31:03.3,S04596,CHANDAN ENGINEERING,21AATPC3854H1ZS,,"NH-55,TURANGA,ANGULANGULOdishaIndia",AATPC3854H  ,close
130,TP24-25POAR 944,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S06411,S.S.DIESELS,22ADIPV6203F1ZR,,"PHASE III,HDD 94,KABIR NAGARRAIPURChandigarhIndia",ADIPV6203F  ,close
131,AN24-25/PO 721,10-02-2025,,,,,,,,,,31:03.3,31:03.3,S03656,KASI EQUIPMENTS,21AADFK5067G1ZM,,Plot.No 220BHUBANESWAROdishaIndia,AADFK5067G  ,close
132,TP24-25/PO 1574,21-03-2025,,,,,,,,,,31:03.3,31:03.3,S06523,ADVANCE FUEL TECHNOLOGY PRIVATE LIMITED,24AAFCA6212N1ZQ,,"B/1,2,3, MAMTA COMPLEXNR ONGCAhmedabadGujaratIndia",AAFCA6212N  ,close
133,AN24-25/PO 752,04-03-2025,,,,,,,,,,31:03.3,31:03.3,S04965,RAGHVENDRA ENTERPRISES-ODISHA,21ASWPS0791G1ZC,,"NEAR DEAR HIGH SCHOOL,ANGULOdishaIndia",ASWPS0791G  ,close
134,AN24-25POAR 672,03-02-2025,,,,,,,,,,31:03.3,31:03.3,S00032,ASIAD BEARING & ENGG.CO,09BKTPS1673M1Z4,,Auri more. AnparaAURI MOREUttar PradeshIndia,BKTPS1673M  ,close
135,CM24-25POAR 866,16-01-2025,,,,,,,,,,31:03.3,31:03.3,S06484,SOMA MOTOR'S,20AICPA3471D1Z7,,LATEHARJharkhandIndia,AICPA3471D  ,close
136,CM24-25POAR 1018,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S04627,SHIV MINING EQUIPMENTS,24ACRFS6412K1ZQ,,"FORTUNE GOLRY,GF-21,22,NR,VADODARAGujaratIndia",ACRFS6412K  ,close
137,TP24-25/PO 1492,03-03-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
138,CM24-25POAR 1101,28-03-2025,,,,,,,,,,31:03.3,31:03.3,S04792,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,36AAGCT5084N1ZP,,"10-4-92/3, LB Nagar,HyderabadTelanganaIndia",AAGCT5084N  ,close
139,TP24-25/PO 1555,15-03-2025,,,,,,,,,,31:03.3,31:03.3,S04996,GALAXY AUTO SERVICE CENTER,22AEGPA8535E1ZZ,,NH-78 TALKIES ROADChhattisgarhIndia,AEGPA8535E  ,close
140,PC24-25POAR 565,21-03-2025,,,,,,,,,,31:03.3,31:03.3,S05090,INFRA EQUIP PRIVATE LIMITED,20AABCI3185J1ZS,,PARK GT ROAD(NH2)DHANBADJharkhandIndia,AABCI3185J  ,close
141,AN24-25/PO 782,15-03-2025,,,,,,,,,,31:03.3,31:03.3,S00119,HARSHA AUTOMOBILE-UP,09AFKPR9455D1ZX,,KHADIA BAZAR. SHANTINAGARSONEBHADRAUttar PradeshIndia,AFKPR9455D  ,close
142,TP24-25/PO 1675,02-03-2025,,,,,,,,,,31:03.3,31:03.3,S06538,ZAFAR AUTO ELECTRICALS,22AQTPN3715C1Z0,,"DHIMRAPUR CHOUK,JINDAL ROAD,RAIGARH.ChhattisgarhIndia",AQTON3715C  ,close
143,TP24-25/PO 1478,04-03-2025,,,,,,,,,,31:03.3,31:03.3,S05020,MALTEA GLOBAL SOLUTION PVT LTD,36AAMCM7546C1ZA,,"First Floor, Plot No 39, Mano Vikas Nagar,TelanganaIndia",AAMCM7546C  ,close
144,PC24-25/PO 320,21-01-2025,,,,,,,,,,31:03.3,31:03.3,S04938,HIMATSINGKA BROTHERS,20AASPH6107P1ZH,,BHAGALPUR ROADJharkhandIndia,AASPH6107P  ,close
145,TP24-25POAR 1001,24-02-2025,,,,,,,,,,31:03.3,31:03.3,S06864,VALVOLINE CUMMINS PVT LTD - CHATTISGARH,22AAACW0287A1ZX,,KHASHRA NO 231/1 231/2RAIPURChhattisgarhIndia,AAACW0287A  ,close
146,TP24-25/PO 1287,21-01-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
147,CM24-25POAR 930,29-01-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
148,TP24-25POAR 816,09-01-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
149,TP24-25POAR 1108,21-03-2025,,,,,,,,,,31:03.3,31:03.3,S06945,RAJAT EQUIPMENTS PVT. LTD.,22AADCR5472P2ZY,,"Plot No. 33 Part, Near Bhanpuri Yaatayaat Thana,Raipur (C.G.) 493 221ChhattisgarhIndia",AADCR5472P  ,close
150,AN24-25/PO 633,24-01-2025,,,,,,,,,,31:03.3,31:03.3,S04174,J.K.TRADERS & CO,21AAYPR6261N1ZW,,HANDIDHUA CHOCKOdishaIndia,AAYPR6261N  ,close
151,AN24-25POAR 700,14-02-2025,,,,,,,,,,31:03.3,31:03.3,S05020,MALTEA GLOBAL SOLUTION PVT LTD,36AAMCM7546C1ZA,,"First Floor, Plot No 39, Mano Vikas Nagar,TelanganaIndia",AAMCM7546C  ,close
152,AN24-25POAR 706,17-02-2025,,,,,,,,,,31:03.3,31:03.3,S00169,"LARSEN & TOUBRO LIMITED, NAGPUR",27AAACL0140P2ZI,,LOGISTICS PARK. SURVY NO. 99/1. 14TH  MILLSNAGPURMaharashtraIndia,AAACL0140P  ,close
153,TP24-25POAR 811,09-01-2025,,,,,,,,,,31:03.3,31:03.3,S06496,RISHAV AUTOMOBILES - BILASPUR,22ALQPD7775A1Z7,,"INFRONT OF CEAT TYRE,MAIN ROADTRANSPORT NAGAR,SIRGITTI,BILASPUR.BILASPURChhattisgarhIndia",ALQPD7775A  ,close
154,TP24-25POAR 887,30-01-2025,,,,,,,,,,31:03.3,31:03.3,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  ,close
155,CM24-25POAR 970,11-02-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
156,CM24-25POAR 883,21-01-2025,,,,,,,,,,31:03.3,31:03.3,S03098,DEVSHI EARTHMOVERS PVT LTD-HYDERABAD,36AABCD9558N1ZZ,,"PESHWARI PLAZAIDA Nacharam, Nacharam, HyderabadTelanganaIndia",AABCD9558N  ,close
157,CM24-25POAR 924,06-01-2025,,,,,,,,,,31:03.3,31:03.3,S03528,WIRTGEN INDIA PVT. LTD-JH,20AAACW2816R1Z7,,HOUSE NO. O-SFS99JharkhandIndia,AAACW2816R  ,close
158,CM24-25POAR 1019,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  ,close
159,AN24-25POAR 619,17-01-2025,,,,,,,,,,31:03.3,31:03.3,S03098,DEVSHI EARTHMOVERS PVT LTD-HYDERABAD,36AABCD9558N1ZZ,,"PESHWARI PLAZAIDA Nacharam, Nacharam, HyderabadTelanganaIndia",AABCD9558N  ,close
160,AN24-25POAR 747,10-03-2025,,,,,,,,,,31:03.3,31:03.3,S00010,AHSAN PAINTS,23CLHPA2427D1ZU,,Main Road. SingrauliSINGRAULIMadhya PradeshIndia,CLHPA2427D  ,close
161,TP24-25/PO 1652,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S06375,PRS BOREWELLS,22ALKPA6302J1ZK,,NULLNULLNULLNULL,ALKPA6302J  ,close
162,AN24-25POAR 758,11-03-2025,,,,,,,,,,31:03.3,31:03.3,S00083,DURGA AUTOMOBILES,36ASTPG2015J1ZO,,H. NO 22-7-13D. KAZIPALLY. SCI ROAD. NTPCRAMAGUNDAMTelanganaIndia,ASTPG2015J  ,close
163,CM24-25POAR 1029,03-03-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
164,AN24-25POAR 711,19-02-2025,,,,,,,,,,31:03.3,31:03.3,S03098,DEVSHI EARTHMOVERS PVT LTD-HYDERABAD,36AABCD9558N1ZZ,,"PESHWARI PLAZAIDA Nacharam, Nacharam, HyderabadTelanganaIndia",AABCD9558N  ,close
165,CM24-25POAR 953,04-02-2025,,,,,,,,,,31:03.3,31:03.3,S04204,SHIV ENTERPRISES,20CXKPK7528N2Z1,,O1.Lower ChutiaJharkhandIndia,CXKPK7528N  ,close
166,TP24-25/PO 1412,20-02-2025,,,,,,,,,,31:03.3,31:03.3,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  ,close
167,CM24-25POAR 875,18-01-2025,,,,,,,,,,31:03.3,31:03.3,S06406,PPS MOTORS PVT LTD(BHARAT BENZ)-MADHYA PRADESH,23AAFCP8182N1ZW,,"Sy No 3065, 3062/1/1/2, Naugarh Village. Kachani Post, Naugarh Village, Vindhya Nagar NTPC Township, Singrauli, (M.P.) 486887Madhya PradeshIndia",AAFCP8182N  ,close
168,KM24-25/PO 47,15-02-2025,,,,,,,,,,31:03.3,31:03.3,S04495,JAIPUR STEEL TRADERS(PARTNERSHIP),36AARFJ1352M1ZX,,"5-4-1/16,SHOP NO.17/ASECUNDERABADTelanganaIndia",AARFJ1352M  ,close
169,AN24-25/PO 726,26-02-2025,,,,,,,,,,31:03.3,31:03.3,S06532,GUPTA BROTHERS,21BKOPG9525K1ZW,,"NH:-55,MAIN ROAD,ANGUL-759122ANGULOdishaIndia",BKOPG9525K  ,close
170,TP24-25POAR 805,07-01-2025,,,,,,,,,,31:03.3,31:03.3,S06726,TAYAL AUTO PARTS,22AMUPG8491M1ZA,,"DHIMRAPIR CHOWK,JINDAL ROAD,RAIGARH,RAIGARH(C.G)RAIGARHChhattisgarhIndia",AMUPG8491M  ,close
171,PC24-25POAR 518,13-02-2025,,,,,,,,,,31:03.3,31:03.3,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  ,close
172,TP24-25POAR 1058,10-03-2025,,,,,,,,,,31:03.3,31:03.3,S04627,SHIV MINING EQUIPMENTS,24ACRFS6412K1ZQ,,"FORTUNE GOLRY,GF-21,22,NR,VADODARAGujaratIndia",ACRFS6412K  ,close
173,TP24-25/PO 1385,15-02-2025,,,,,,,,,,31:03.3,31:03.3,S06945,RAJAT EQUIPMENTS PVT. LTD.,22AADCR5472P2ZY,,"Plot No. 33 Part, Near Bhanpuri Yaatayaat Thana,Raipur (C.G.) 493 221ChhattisgarhIndia",AADCR5472P  ,close
174,PC24-25/PO 374,22-03-2025,,,,,,,,,,31:03.3,31:03.3,S06542,NEOGI AUTOMOBILES,20ACXPN5921G1ZH,,"BHAGALPUR ROAD,DUMKAJharkhandIndia",ACXPN5921G  ,close
175,AN24-25/PO 676,12-02-2025,,,,,,,,,,31:03.3,31:03.3,S04174,J.K.TRADERS & CO,21AAYPR6261N1ZW,,HANDIDHUA CHOCKOdishaIndia,AAYPR6261N  ,close
176,AN24-25/PO 723,05-02-2025,,,,,,,,,,31:03.3,31:03.3,S06532,GUPTA BROTHERS,21BKOPG9525K1ZW,,"NH:-55,MAIN ROAD,ANGUL-759122ANGULOdishaIndia",BKOPG9525K  ,close
177,TP24-25/PO 1557,27-01-2025,,,,,,,,,,31:03.3,31:03.3,S06899,KEDIA TRADERS,22AGOPK1604Q1Z8,,KEDIA BHAVANBALUMATHChhattisgarhIndia,AGOPK1604Q  ,close
178,TP24-25POAR 1104,20-03-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
179,CM24-25POAR 1073,24-03-2025,,,,,,,,,,31:03.3,31:03.3,S01085,PIONEER RADIATOR,33AAEPZ2467L1Z7,,New No.103/ Old No.99CHENNAITamil NaduIndia,AAEPZ2467L  ,close
180,CM24-25POAR 1089,26-03-2025,,,,,,,,,,31:03.3,31:03.3,S06324,MAHESH INFRA CORP,36AOPPM8130E1ZT,,"GROUND FLOOR, 1-2-274/4,HyderabadTelanganaIndia",AOPPM8130E  ,close
181,TP24-25/PO 1496,21-02-2025,,,,,,,,,,31:03.3,31:03.3,S00618,DOZCO (INDIA) PVT LTD-DHANBAD,20AABCD0776E1Z9,,"1,RAJHANS MANSIONDHANBADJharkhandIndia",AABCD0776E  ,close
182,AN24-25POAR 633,21-01-2025,,,,,,,,,,31:03.3,31:03.3,S04627,SHIV MINING EQUIPMENTS,24ACRFS6412K1ZQ,,"FORTUNE GOLRY,GF-21,22,NR,VADODARAGujaratIndia",ACRFS6412K  ,close
183,AN24-25POAR 781,29-03-2025,,,,,,,,,,31:03.3,31:03.3,S04219,MAA SABITRI ENTERPRISER,21AFUPA8345P1ZY,,NEAR WOMENS COLLEGEANGULOdishaIndia,AFUPA8345P  ,close
184,TP24-25POAR 1118,26-03-2025,,,,,,,,,,31:03.3,31:03.3,S06485,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED - CHATTISGARH,22AAHCI1010J1Z6,,"PLOT NO 13/1, 13/3, 51/1RAIGARHChhattisgarhIndia",AAHCI1010J  ,close
185,US24-25/PO 19,08-01-2025,,,,,,,,,,31:03.3,31:03.3,S04461,RAJASTHAN TRACTORS & MACHINERY SPARES,37ADAPK6215A1Z5,,MAIN ROADANAKAPALLIAndhra PradeshIndia,ADAPK6215A  ,close
186,AN24-25/PO 680,10-02-2025,,,,,,,,,,31:03.3,31:03.3,S04266,KAS TYRE RETREADDERS,21AMSPD3574E1Z8,,"LAXMI BAZAR,(FCI)PO:VIKRAMPUROdishaIndia",AMSPD3574E  ,close
187,TP24-25/PO 1300,22-01-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
188,TP24-25POAR 1100,19-03-2025,,,,,,,,,,31:03.3,31:03.3,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  ,close
189,AN24-25/PO 603,16-01-2025,,,,,,,,,,31:03.3,31:03.3,S04266,KAS TYRE RETREADDERS,21AMSPD3574E1Z8,,"LAXMI BAZAR,(FCI)PO:VIKRAMPUROdishaIndia",AMSPD3574E  ,close
190,PC24-25POAR 489,01-02-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
191,TP24-25/PO 1594,17-01-2025,,,,,,,,,,31:03.3,31:03.3,S04394,ARYA BUILDCON,21AABHL9940F1ZF,,"KHETRAJPUR,SAMBALPUROdishaIndia",AABHL9940F  ,close
192,CM24-25POAR 1058,16-03-2025,,,,,,,,,,31:03.3,31:03.3,S03975,JHARKHAND ENTERPRISES,20CPRPA4262G1Z7,,NEAR HIGH SCHOOL MISHROULJharkhandIndia,CPRPA4262G  ,close
193,CM24-25POAR 942,31-01-2025,,,,,,,,,,31:03.3,31:03.3,S00137,JAYVEE ENGINEERING CORPORATION,19AAGFJ6589D1ZY,,32A. Ganesh Chandra Avenue. 6th FloorKOLKATAWest BengalIndia,AAGFJ6589D  ,close
194,TP24-25/PO 1476,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  ,close
195,PC24-25POAR 496,06-02-2025,,,,,,,,,,31:03.3,31:03.3,S03082,TECHNO HYDRAULIC & PNEUMATICS,36CYHPM6037L1ZY,,Plot No. 39HYDERABADTelanganaIndia,CYHPM6037L  ,close
196,PC24-25/PO 305,27-01-2025,,,,,,,,,,31:03.3,31:03.3,S04953,SHREE GOYAL ELECTRONICS,20ABSPT5332K1ZC,,"BYE-PASS ROAD,PAKURJharkhandIndia",ABSPT5332K  ,close
197,TP24-25/PO 1252,14-01-2025,,,,,,,,,,31:03.3,31:03.3,S00032,ASIAD BEARING & ENGG.CO,09BKTPS1673M1Z4,,Auri more. AnparaAURI MOREUttar PradeshIndia,BKTPS1673M  ,close
198,TP24-25/PO 1251,15-01-2025,,,,,,,,,,31:03.3,31:03.3,S00040,BANSAL AGENCIES. MADHYA PRADESH,23ABCPB9715C1ZA,,75/1. Dhoti. WaidhanSINGRAULIMadhya PradeshIndia,ABCPB9715C  ,close
199,AN24-25POAR 586,07-01-2025,,,,,,,,,,31:03.3,31:03.3,S04627,SHIV MINING EQUIPMENTS,24ACRFS6412K1ZQ,,"FORTUNE GOLRY,GF-21,22,NR,VADODARAGujaratIndia",ACRFS6412K  ,close
200,CM24-25POAR 1052,12-03-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
201,TP24-25/PO 1446,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  ,close
202,PC24-25POAR 584,17-03-2025,,,,,,,,,,31:03.3,31:03.3,S03528,WIRTGEN INDIA PVT. LTD-JH,20AAACW2816R1Z7,,HOUSE NO. O-SFS99JharkhandIndia,AAACW2816R  ,close
203,TP24-25POAR 1080,13-03-2025,,,,,,,,,,31:03.3,31:03.3,S04483,PPS MOTORS PRIVATE LIMITED - ODISHA,21AAFCP8182N1Z0,,"2ND FLOOR,PLOT NO 80/A,KHORDHAOdishaIndia",AAFCP8182N  ,close
204,CM24-25POAR 833,06-01-2025,,,,,,,,,,31:03.3,31:03.3,S03105,SINGH MOTOR,               ,,TANDWACHATRAJharkhandIndia,            ,close
205,HN24-25POAR 24,27-03-2025,,,,,,,,,,31:03.3,31:03.3,S00193,MITHRA EARTH MOVERS - TELANGANA,36AAJFM6027C1ZH,,3-5-170/11 &12. NARAYANA GUDAHYDERABADTelanganaIndia,AAJFM6027C  ,close
206,TP24-25/PO 1330,03-02-2025,,,,,,,,,,31:03.3,31:03.3,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  ,close
207,TP24-25POAR 815,09-01-2025,,,,,,,,,,31:03.3,31:03.3,S03097,INTRAC TYRES PRIVATE LTD,36AAACI7118N1ZB,,7-2-181/AHYDERABADTelanganaIndia,AAACI7118N  ,close
208,TP24-25/PO 1347,01-02-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
209,CM24-25POAR 911,24-01-2025,,,,,,,,,,31:03.3,31:03.3,S00618,DOZCO (INDIA) PVT LTD-DHANBAD,20AABCD0776E1Z9,,"1,RAJHANS MANSIONDHANBADJharkhandIndia",AABCD0776E  ,close
210,PC24-25POAR 501,08-02-2025,,,,,,,,,,31:03.3,31:03.3,S06406,PPS MOTORS PVT LTD(BHARAT BENZ)-MADHYA PRADESH,23AAFCP8182N1ZW,,"Sy No 3065, 3062/1/1/2, Naugarh Village. Kachani Post, Naugarh Village, Vindhya Nagar NTPC Township, Singrauli, (M.P.) 486887Madhya PradeshIndia",AAFCP8182N  ,close
453,AN24-25POAR 645,25-01-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
211,TP24-25/PO 1451,01-03-2025,,,,,,,,,,31:03.3,31:03.3,S04768,DINESH TRACK REPAIRS - ODISHA,21CPWPK4692H1ZE,,"PLOT NO-4535P, NEAR BN COLLEGE,JHARSUGUDA,OdishaIndia",CPWPK4692H  ,close
212,TP24-25/PO 1191,06-01-2025,,,,,,,,,,31:03.3,31:03.3,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  ,close
213,TP24-25/PO 1504,24-02-2025,,,,,,,,,,31:03.3,31:03.3,S00618,DOZCO (INDIA) PVT LTD-DHANBAD,20AABCD0776E1Z9,,"1,RAJHANS MANSIONDHANBADJharkhandIndia",AABCD0776E  ,close
214,TP24-25/PO 1341,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S03110,NEW DIAMOND ELECTRICALS WORKS,23AGRPM0784A1ZJ,,"Main Road, SingrauliMadhya PradeshIndia",AGRPM0784A  ,close
215,TP24-25/PO 1635,26-03-2025,,,,,,,,,,31:03.3,31:03.3,S06415,HYDROTECH HYDRAULIC,22AAPFH7915N1ZV,,"KH-416,PL-279/4 SHOP NO-2 AND 3 GROUND FLOOR,RAIGARHChhattisgarhIndia",AAPFH7915N  ,close
216,TP24-25/PO 1685,26-03-2025,,,,,,,,,,31:03.3,31:03.3,S04996,GALAXY AUTO SERVICE CENTER,22AEGPA8535E1ZZ,,NH-78 TALKIES ROADChhattisgarhIndia,AEGPA8535E  ,close
217,J224-25/PO 344,06-01-2025,,,,,,,,,,31:03.3,31:03.3,S00213,PANDAY TRADERS,23BCDPP5402K2ZQ,,NAVA NAGAR. NIGAHI MODE. NIGAHISINGRAULIMadhya PradeshIndia,BCDPP5402K  ,close
218,AN24-25POAR 562,03-01-2025,,,,,,,,,,31:03.3,31:03.3,S00765,CJN HITECH MOTORS PRIVATE LIMITED.,37AAGCC9788E1Z4,,SURVEY NO.714/2THIRUPATIAndhra PradeshIndia,AAGCC9788E  ,close
